             0,    -0.2908645
        0.0045,    -0.2907781
         0.009,    -0.2907245
        0.0135,    -0.2904833
         0.018,    -0.2901296
        0.0225,    -0.2899323
         0.027,    -0.2897325
        0.0315,    -0.2894879
         0.036,    -0.2894097
        0.0405,    -0.2893892
         0.045,    -0.2892083
        0.0495,    -0.2891011
         0.054,    -0.2887858
        0.0585,    -0.2887345
         0.063,    -0.2885166
        0.0675,    -0.2881198
         0.072,     -0.287739
        0.0765,    -0.2873247
         0.081,    -0.2870511
        0.0855,    -0.2868643
          0.09,    -0.2864055
        0.0945,    -0.2857928
         0.099,    -0.2851958
        0.1035,    -0.2846287
         0.108,    -0.2839959
        0.1125,    -0.2833809
         0.117,    -0.2828364
        0.1215,      -0.28214
         0.126,    -0.2813366
        0.1305,     -0.280585
         0.135,    -0.2796163
        0.1395,     -0.278557
         0.144,    -0.2772795
        0.1485,    -0.2760073
         0.153,    -0.2748191
        0.1575,    -0.2735408
         0.162,    -0.2723339
        0.1665,     -0.270835
         0.171,    -0.2692978
        0.1755,     -0.267654
          0.18,    -0.2660244
        0.1845,    -0.2643645
         0.189,    -0.2626094
        0.1935,    -0.2608636
         0.198,    -0.2589034
        0.2025,    -0.2569605
         0.207,    -0.2549105
        0.2115,    -0.2528195
         0.216,    -0.2506227
        0.2205,    -0.2483385
         0.225,     -0.246055
        0.2295,    -0.2436869
         0.234,    -0.2412701
        0.2385,    -0.2389016
         0.243,    -0.2364688
        0.2475,    -0.2339157
         0.252,    -0.2313236
        0.2565,     -0.228697
         0.261,    -0.2260375
        0.2655,    -0.2234217
          0.27,    -0.2207336
        0.2745,    -0.2180182
         0.279,    -0.2152366
        0.2835,    -0.2124608
         0.288,      -0.20967
        0.2925,    -0.2068102
         0.297,    -0.2039263
        0.3015,    -0.2010105
         0.306,    -0.1980997
        0.3105,    -0.1951338
         0.315,    -0.1921981
        0.3195,    -0.1892349
         0.324,    -0.1861961
        0.3285,    -0.1831371
         0.333,    -0.1800915
        0.3375,    -0.1769987
         0.342,    -0.1739009
        0.3465,    -0.1708928
         0.351,    -0.1677929
        0.3555,    -0.1646418
          0.36,    -0.1615223
        0.3645,    -0.1583857
         0.369,    -0.1552238
        0.3735,    -0.1520298
         0.378,    -0.1488351
        0.3825,    -0.1456044
         0.387,    -0.1423723
        0.3915,    -0.1391662
         0.396,    -0.1359477
        0.4005,     -0.132676
         0.405,    -0.1294181
        0.4095,    -0.1261323
         0.414,    -0.1228499
        0.4185,    -0.1195565
         0.423,     -0.116261
        0.4275,    -0.1129572
         0.432,     -0.109661
        0.4365,    -0.1063677
         0.441,    -0.1030391
        0.4455,   -0.09970808
          0.45,   -0.09634418
        0.4545,   -0.09296675
         0.459,   -0.08957573
        0.4635,   -0.08621631
         0.468,    -0.0828575
        0.4725,   -0.07948697
         0.477,   -0.07609518
        0.4815,   -0.07271965
         0.486,   -0.06930349
        0.4905,   -0.06589974
         0.495,   -0.06249803
        0.4995,   -0.05909863
         0.504,   -0.05566319
        0.5085,   -0.05224594
         0.513,   -0.04879896
        0.5175,   -0.04537621
         0.522,   -0.04192198
        0.5265,   -0.03848742
         0.531,   -0.03502869
        0.5355,   -0.03155796
          0.54,   -0.02808601
        0.5445,   -0.02463186
         0.549,   -0.02115469
        0.5535,   -0.01767416
         0.558,   -0.01417523
        0.5625,   -0.01068851
         0.567,  -0.007207942
        0.5715,  -0.003744562
         0.576, -0.0002134117
        0.5805,   0.003315923
         0.585,     0.0068397
        0.5895,    0.01037568
         0.594,     0.0138822
        0.5985,    0.01739312
         0.603,    0.02091634
        0.6075,    0.02444431
         0.612,    0.02796789
        0.6165,     0.0314787
         0.621,     0.0350017
        0.6255,    0.03854365
          0.63,    0.04206824
        0.6345,    0.04561012
         0.639,    0.04915461
        0.6435,    0.05270444
         0.648,    0.05625067
        0.6525,    0.05980544
         0.657,    0.06336713
        0.6615,    0.06691353
         0.666,     0.0704757
        0.6705,     0.0740356
         0.675,    0.07761064
        0.6795,    0.08118799
         0.684,    0.08476279
        0.6885,    0.08834242
         0.693,    0.09190778
        0.6975,    0.09549161
         0.702,    0.09905504
        0.7065,     0.1025966
         0.711,     0.1061382
        0.7155,     0.1096989
          0.72,     0.1133001
        0.7245,     0.1168923
         0.729,      0.120505
        0.7335,     0.1240931
         0.738,     0.1276858
        0.7425,     0.1312799
         0.747,     0.1348877
        0.7515,     0.1384516
         0.756,     0.1420544
        0.7605,     0.1456586
         0.765,     0.1492662
        0.7695,     0.1528605
         0.774,     0.1564696
        0.7785,      0.160076
         0.783,     0.1636891
        0.7875,     0.1672976
         0.792,     0.1709237
        0.7965,     0.1745067
         0.801,      0.178145
        0.8055,     0.1817638
          0.81,     0.1853832
        0.8145,     0.1890099
         0.819,     0.1926474
        0.8235,     0.1962741
         0.828,     0.1998933
        0.8325,     0.2035201
         0.837,     0.2071181
        0.8415,     0.2107422
         0.846,     0.2143671
        0.8505,     0.2180013
         0.855,     0.2216372
        0.8595,     0.2252603
         0.864,     0.2288973
        0.8685,     0.2325415
         0.873,     0.2361946
        0.8775,     0.2398306
         0.882,     0.2434488
        0.8865,     0.2470984
         0.891,     0.2507568
        0.8955,      0.254402
           0.9,     0.2580571
